CustomerID,Age,Annual Income (k$),Spending Score (1-100),Gender,Annual_Spend,Visit_Frequency
35618,43,18,13,Male,50502,2
35619,24,69,59,Female,73664,21
35620,32,63,54,Female,44631,4
35621,29,54,22,Male,44292,12
35622,56,25,58,Female,44756,22
35623,37,37,35,Male,51745,21
35624,38,58,18,Female,75088,6
35625,31,65,35,Female,55819,13
35626,18,58,35,Female,38253,8
35627,19,34,33,Female,38409,5
35628,33,91,76,Male,47938,15
35629,33,48,50,Female,38589,4
35630,47,79,58,Female,37082,23
35631,18,83,5,Female,57240,17
35632,70,46,24,Female,62379,17
35633,51,65,64,Male,41974,16
35634,23,54,65,Male,35664,20
35635,50,68,45,Male,32409,15
35636,39,63,62,Male,60144,22
35637,48,111,53,Male,57024,3
35638,50,62,76,Male,64373,13
35639,43,15,25,Male,26169,13
35640,29,55,2,Male,44880,10
35641,26,34,53,Male,39760,11
35642,18,80,65,Female,22194,15
35643,32,34,76,Male,63950,14
35644,55,44,77,Male,59799,16
35645,24,33,61,Male,44445,7
35646,23,57,59,Male,46673,16
35647,37,34,78,Male,66976,14
35648,42,50,94,Female,82085,6
35649,60,15,64,Female,47847,3
35650,43,46,54,Female,34901,14
35651,40,30,2,Female,49217,13
35652,26,58,31,Male,36874,11
35653,39,41,73,Female,50500,17
35654,37,53,36,Male,89048,12
35655,41,26,94,Male,36744,13
35656,34,41,80,Male,37429,3
35657,26,70,69,Female,27143,11
35658,45,78,37,Female,40525,3
35659,23,53,67,Female,55117,17
35660,18,104,50,Female,62756,19
35661,45,23,3,Female,50060,6
35662,19,46,65,Male,69080,9
35663,40,56,80,Male,28950,3
35664,51,15,63,Male,59913,8
35665,37,20,58,Female,52635,14
35666,35,15,59,Male,65648,2
35667,53,106,23,Female,45124,10
35668,47,43,36,Female,46777,19
35669,18,39,61,Male,51362,9
35670,26,33,65,Female,50962,13
35671,44,21,62,Male,46925,18
35672,46,65,36,Male,65128,13
35673,41,23,15,Female,15723,14
35674,41,55,74,Female,52909,9
35675,33,58,29,Male,58182,15
35676,34,48,79,Male,81901,17
35677,31,20,75,Male,54327,13
35678,26,34,14,Male,33866,4
35679,41,37,51,Male,36948,17
35680,41,45,80,Male,47620,12
35681,18,33,66,Male,56949,11
35682,27,66,82,Male,31348,1
35683,32,48,20,Female,67454,18
35684,41,30,88,Male,43950,10
35685,27,41,73,Female,13846,9
35686,47,17,50,Male,44990,15
35687,21,58,54,Female,81386,13
35688,44,63,45,Female,60735,19
35689,27,58,40,Female,50900,10
35690,37,32,59,Male,39029,8
35691,41,44,22,Female,69930,21
35692,31,15,32,Female,30118,12
35693,30,42,44,Male,48798,13
35694,48,57,71,Male,48866,5
35695,43,32,37,Male,57953,8
35696,29,50,52,Female,43236,17
35697,18,31,70,Male,27833,11
35698,36,23,14,Female,44929,9
35699,35,34,69,Male,59333,9
35700,30,28,64,Female,35893,17
35701,24,49,25,Male,49397,18
35702,69,34,24,Female,61825,19
35703,29,15,55,Female,59286,11
35704,21,50,8,Female,57365,5
35705,46,52,46,Female,43793,1
35706,28,64,78,Male,54444,5
35707,18,53,27,Female,39218,14
35708,56,46,78,Male,61132,12
35709,59,65,68,Male,46671,8
35710,63,46,91,Female,58974,13
35711,63,42,60,Male,74595,8
35712,29,30,61,Female,54542,11
35713,18,70,26,Male,36204,5
35714,43,58,58,Male,31961,16
35715,18,63,69,Male,41584,9
35716,58,70,40,Male,61239,9
35717,48,59,88,Female,47287,10
35718,18,40,76,Female,71998,15
35719,37,15,72,Female,63134,10
35720,34,69,42,Male,40969,14
35721,34,55,55,Male,69526,11
35722,50,52,36,Female,62181,15
35723,29,59,54,Female,42213,21
35724,37,15,5,Male,32927,1
35725,21,47,8,Female,31150,13
35726,38,47,42,Female,52860,16
35727,33,57,59,Male,44442,14
35728,39,28,52,Male,52734,11
35729,28,54,39,Male,38398,11
35730,21,23,34,Male,12547,15
35731,26,28,47,Male,50662,10
35732,31,34,44,Female,67722,10
35733,38,27,76,Female,54322,14
35734,47,61,69,Male,63811,11
35735,21,15,100,Male,54270,4
35736,39,44,57,Male,15826,13
35737,45,21,63,Female,60512,13
35738,38,61,3,Female,51353,14
35739,32,52,37,Female,42126,11
35740,50,15,40,Male,28248,11
35741,38,15,33,Male,47288,13
35742,18,92,28,Male,72045,11
35743,49,62,17,Male,41982,21
35744,30,64,60,Male,51339,15
35745,28,37,13,Female,70436,11
35746,39,47,27,Male,61828,15
35747,44,43,44,Male,49858,10
35748,40,28,50,Female,56018,13
35749,60,34,11,Male,47837,21
35750,46,48,91,Female,57506,14
35751,29,48,20,Female,21901,5
35752,25,60,76,Male,63517,14
35753,29,48,36,Female,37491,9
35754,36,34,53,Female,68617,16
35755,19,61,54,Male,39617,10
35756,32,73,32,Male,52054,13
35757,31,46,7,Female,43283,14
35758,25,60,85,Female,35247,15
35759,50,28,48,Female,57592,4
35760,32,39,57,Female,61148,20
35761,35,50,59,Male,67481,13
35762,19,88,60,Female,46938,11
35763,30,57,1,Female,41544,11
35764,43,28,42,Female,45598,7
35765,30,62,25,Male,48536,3
35766,28,63,53,Male,55330,11
35767,38,33,30,Male,70836,13
35768,53,48,28,Female,29046,16
35769,41,68,35,Female,40239,18
35770,41,44,54,Male,44575,12
35771,31,41,61,Female,39890,19
35772,32,57,49,Male,61491,4
35773,57,65,63,Male,64417,15
35774,18,90,49,Female,58060,13
35775,36,31,19,Female,50237,7
35776,47,60,59,Male,58619,6
35777,46,58,39,Female,44674,10
35778,45,81,43,Female,29189,10
35779,53,66,91,Female,26757,12
35780,47,76,96,Male,57605,16
35781,29,38,62,Female,62278,9
35782,27,15,68,Male,61599,14
35783,54,16,57,Male,59117,13
35784,36,52,71,Male,36284,13
35785,39,52,53,Female,77404,8
35786,41,69,71,Male,22686,10
35787,32,54,53,Male,62307,10
35788,36,72,13,Female,59404,12
35789,38,74,59,Female,50759,13
35790,26,31,70,Male,61908,11
35791,41,43,100,Male,29916,15
35792,38,22,31,Female,65409,14
35793,37,15,35,Male,35505,13
35794,22,42,67,Female,54544,12
35795,40,44,63,Male,35931,16
35796,37,42,21,Female,50497,16
35797,50,63,68,Female,37433,11
35798,21,60,55,Female,63682,11
35799,37,86,37,Female,47288,8
35800,35,76,7,Female,71013,19
35801,50,68,63,Female,30022,17
35802,39,18,78,Female,62263,18
35803,24,37,54,Male,74959,4
35804,37,77,56,Female,86320,18
35805,58,83,32,Male,60604,17
35806,31,66,32,Male,49095,18
35807,40,82,31,Female,80507,5
35808,31,56,52,Male,38229,11
35809,55,44,100,Male,99302,9
35810,65,65,33,Female,17912,11
35811,38,29,42,Female,54793,22
35812,51,45,36,Male,60606,10
35813,49,57,59,Female,51711,14
35814,47,76,79,Female,60122,15
35815,43,35,69,Male,39082,22
35816,31,53,25,Female,43396,3
35817,35,31,13,Female,62125,13
35818,22,52,24,Male,48379,7
35819,50,52,27,Male,44438,10
35820,41,42,14,Male,58700,15
35821,18,53,35,Female,65136,9
35822,42,64,19,Male,42188,7
35823,36,34,21,Male,31056,10
35824,18,34,61,Female,70537,15
35825,46,64,64,Male,40894,11
35826,43,66,65,Male,35387,6
35827,49,38,28,Female,59380,11
35828,28,69,59,Male,67346,13
35829,29,59,33,Male,63633,6
35830,47,35,51,Female,42635,12
35831,52,38,34,Female,31342,8
35832,27,63,66,Female,68536,5
35833,44,49,48,Male,67027,22
35834,23,51,66,Female,86445,4
35835,18,70,37,Female,47194,12
35836,41,50,26,Female,29058,10
35837,44,17,23,Female,56574,7
35838,18,55,93,Female,52556,4
35839,39,65,46,Female,58689,10
35840,52,23,29,Male,46369,11
35841,30,63,35,Male,76176,10
35842,43,35,48,Male,44281,14
35843,36,24,57,Female,51450,5
35844,30,26,100,Male,30755,9
35845,18,73,29,Female,52425,8
35846,18,35,62,Male,50370,17
35847,23,44,63,Male,56939,15
35848,25,42,88,Female,37272,17
35849,56,66,72,Female,36653,14
35850,18,56,60,Male,39664,11
35851,32,22,29,Female,53715,6
35852,39,28,64,Female,47989,16
35853,38,22,39,Female,57703,15
35854,33,70,57,Male,27676,5
35855,38,76,22,Female,48392,12
35856,31,65,100,Male,49375,11
35857,24,50,16,Female,55585,12
35858,44,51,45,Male,76136,11
35859,39,65,17,Male,67000,1
35860,50,45,38,Male,59617,12
35861,33,63,4,Male,59672,12
35862,19,38,87,Female,48343,18
35863,45,63,31,Male,72374,13
35864,39,60,46,Male,32495,4
35865,24,65,9,Male,55590,13
35866,33,67,12,Female,44908,13
35867,23,84,49,Female,40553,9
35868,18,53,61,Male,54505,11
35869,40,62,61,Male,54516,14
35870,23,32,25,Female,58256,15
35871,24,56,71,Female,80569,14
35872,35,54,72,Female,16561,7
35873,40,57,68,Male,21505,8
35874,45,69,22,Female,29695,13
35875,18,48,80,Female,55891,8
35876,38,45,67,Female,70851,20
35877,36,50,64,Female,37383,12
35878,33,89,18,Male,65853,11
35879,29,59,5,Female,49977,10
35880,24,58,56,Female,59167,14
35881,33,15,81,Male,68021,11
35882,18,80,5,Female,63107,16
35883,46,50,26,Male,48870,17
35884,37,50,58,Female,54088,8
35885,27,72,55,Female,47024,11
35886,26,47,59,Male,59915,16
35887,32,19,25,Female,80616,20
35888,48,18,78,Male,49352,15
35889,36,35,66,Male,55683,13
35890,27,42,49,Female,53105,10
35891,35,54,28,Female,50472,12
35892,25,37,14,Female,63384,17
35893,55,50,45,Female,70113,15
35894,50,42,50,Male,47490,7
35895,28,58,52,Male,63642,4
35896,33,26,42,Female,38129,2
35897,53,76,41,Female,42898,14
35898,18,43,55,Male,41995,13
35899,71,49,58,Female,53513,5
35900,18,29,68,Male,50385,11
35901,21,68,91,Male,36205,13
35902,18,22,1,Female,53354,16
35903,27,53,54,Female,51965,12
35904,37,81,32,Male,56944,2
35905,43,54,44,Male,39443,14
35906,28,18,37,Female,40328,13
35907,44,35,48,Male,65885,1
35908,18,15,100,Male,49104,9
35909,31,115,6,Female,54126,10
35910,45,48,81,Male,45142,11
35911,26,15,60,Female,72584,20
35912,27,61,54,Female,49789,11
35913,25,15,56,Male,60704,13
35914,36,58,31,Male,54089,9
35915,35,53,19,Female,41178,16
35916,31,95,55,Male,34073,12
35917,41,27,70,Male,52967,14
35918,28,34,73,Female,62122,12
35919,40,38,7,Male,25732,17
35920,41,67,71,Female,63592,15
35921,51,52,53,Male,23353,10
35922,26,39,6,Male,43320,7
35923,26,65,43,Male,43699,13
35924,36,62,23,Male,67319,9
35925,50,35,70,Male,51102,21
35926,18,57,94,Female,57355,12
35927,23,64,3,Female,57650,18
35928,43,20,68,Male,61740,13
35929,32,33,37,Female,47922,8
35930,35,69,44,Female,44970,15
35931,24,90,42,Female,46191,14
35932,26,49,41,Female,68711,7
35933,37,66,81,Female,58224,14
35934,44,54,58,Male,77893,11
35935,32,34,65,Female,56931,15
35936,34,39,24,Female,82854,17
35937,39,69,55,Female,37827,12
35938,56,84,1,Male,27822,14
35939,30,26,14,Female,70597,9
35940,38,40,72,Female,55491,1
35941,31,61,50,Female,61695,12
35942,34,29,31,Female,63414,21
35943,32,51,33,Female,47506,1
35944,36,29,52,Female,51922,12
35945,53,31,42,Female,45618,4
35946,39,66,68,Female,39426,17
35947,26,37,51,Female,51067,24
35948,20,47,44,Male,54726,1
35949,63,50,58,Female,49548,14
35950,35,76,21,Male,56111,13
35951,29,66,83,Male,62691,12
35952,54,52,56,Male,46170,13
35953,71,47,52,Female,54605,12
35954,52,66,39,Male,66956,16
35955,24,66,54,Female,28344,16
35956,39,49,100,Male,49760,13
35957,54,48,58,Male,74220,14
35958,46,39,44,Female,42859,11
35959,29,31,82,Female,45286,16
35960,46,15,44,Male,22829,20
35961,41,60,52,Male,53027,17
35962,41,73,57,Female,63916,15
35963,20,29,68,Male,62755,16
35964,18,27,46,Male,19384,12
35965,52,84,32,Male,51294,15
35966,26,42,37,Male,79343,9
35967,43,89,68,Male,50547,13
35968,62,41,34,Female,54964,16
35969,36,38,40,Female,23153,10
35970,32,102,49,Female,42440,10
35971,31,61,32,Male,53226,13
35972,46,58,100,Male,32006,5
35973,32,83,67,Male,65990,6
35974,30,37,1,Male,32126,11
35975,29,57,63,Female,74235,7
35976,37,46,49,Male,78966,15
35977,23,18,46,Female,47564,10
35978,24,49,62,Male,53881,2
35979,23,84,46,Female,73066,10
35980,36,49,46,Male,63348,14
35981,29,55,91,Female,87060,10
35982,41,15,3,Female,33726,6
35983,60,68,11,Female,50288,17
35984,27,28,54,Female,27454,7
35985,46,42,38,Female,47436,7
35986,35,64,26,Male,57464,14
35987,51,15,34,Male,54215,15
35988,36,75,29,Female,39449,13
35989,38,77,45,Female,28165,2
35990,19,39,65,Female,51074,9
35991,47,55,76,Male,43071,8
35992,32,56,23,Female,49451,1
35993,30,62,42,Female,40121,15
35994,42,34,39,Female,63291,12
35995,37,17,14,Female,33008,2
35996,18,30,45,Male,39838,4
35997,36,61,88,Male,57774,9
35998,35,56,45,Male,76372,5
35999,38,52,37,Female,68914,8
36000,55,30,43,Female,49870,10
36001,34,67,25,Female,59907,18
36002,20,26,82,Female,79741,11
36003,35,76,58,Female,51444,14
36004,37,82,42,Female,60367,11
36005,43,80,54,Female,57469,15
36006,24,50,32,Female,53310,8
36007,18,87,56,Female,40918,13
36008,40,47,63,Male,65573,11
36009,25,24,46,Female,73985,6
36010,23,38,44,Female,53496,13
36011,20,15,66,Female,59856,8
36012,27,35,7,Female,58416,6
36013,18,51,67,Male,38233,22
36014,50,69,36,Male,37931,11
36015,36,60,56,Female,51400,10
36016,51,15,50,Female,60882,10
36017,24,106,38,Female,44517,5
36018,27,62,21,Male,34951,8
36019,36,55,68,Female,45170,11
36020,52,61,14,Male,50965,13
36021,52,59,50,Male,58102,7
36022,25,38,25,Female,54744,13
36023,47,75,82,Male,24178,2
36024,36,36,73,Male,71655,8
36025,28,48,6,Male,69964,9
36026,53,19,27,Male,42943,4
36027,31,64,53,Male,51300,1
36028,28,60,58,Female,59139,12
36029,18,45,100,Male,52180,2
36030,42,37,50,Male,42915,7
36031,18,53,50,Female,54858,8
36032,36,84,34,Female,36460,14
36033,26,49,43,Male,59309,8
36034,32,38,41,Male,76704,18
36035,34,61,89,Male,57349,5
36036,18,40,13,Female,48057,8
36037,33,84,37,Male,46610,20
36038,27,58,50,Male,46265,5
36039,27,50,58,Male,32957,7
36040,27,20,5,Female,48623,13
36041,40,22,64,Male,63741,10
36042,18,32,11,Female,52883,11
36043,20,52,50,Male,77528,4
36044,18,36,71,Female,40865,16
36045,26,63,31,Female,47600,4
36046,29,56,63,Female,37792,14
36047,45,38,42,Female,26580,11
36048,41,37,45,Male,42351,7
36049,25,65,46,Female,32917,15
36050,41,39,69,Male,75723,3
36051,28,29,43,Female,33011,14
36052,18,15,18,Female,31915,19
36053,19,59,12,Female,42567,20
36054,25,104,53,Female,55844,14
36055,30,48,76,Female,40083,18
36056,26,65,34,Male,31992,11
36057,24,66,47,Male,23731,16
36058,23,53,67,Male,38487,14
36059,31,44,73,Female,47310,13
36060,40,68,44,Male,45167,7
36061,37,54,77,Female,35424,19
36062,25,49,28,Male,42325,8
36063,40,49,56,Female,60963,7
36064,33,58,76,Male,59909,11
36065,18,22,51,Female,37603,17
36066,26,42,62,Male,41065,14
36067,29,37,56,Female,53013,18
36068,49,46,77,Male,37700,13
36069,28,41,66,Male,22606,5
36070,30,29,32,Female,59107,5
36071,30,66,72,Male,34712,10
36072,18,81,25,Male,70520,16
36073,24,38,26,Female,52865,3
36074,22,83,12,Male,59213,15
36075,28,51,64,Male,46513,20
36076,56,43,21,Female,70474,6
36077,47,93,87,Female,51662,15
36078,33,80,42,Male,54255,5
36079,40,65,38,Female,41936,19
36080,28,23,48,Female,63958,13
36081,24,52,38,Male,66022,11
36082,33,54,41,Male,32879,5
36083,40,72,52,Male,39929,18
36084,39,44,66,Male,54595,10
36085,50,70,54,Female,50773,12
36086,43,42,76,Female,21168,14
36087,54,81,86,Female,51764,14
36088,37,78,59,Male,45972,13
36089,36,74,46,Female,59622,9
36090,35,37,99,Male,32467,6
36091,18,15,94,Male,45913,8
36092,39,77,39,Male,52302,15
36093,53,47,82,Male,57632,13
36094,30,41,83,Female,43708,16
36095,46,40,100,Male,48118,5
36096,33,38,30,Male,79484,18
36097,20,52,54,Male,51877,8
36098,23,15,62,Male,48044,7
36099,36,61,69,Male,49176,16
36100,51,67,60,Female,37317,7
36101,30,67,49,Female,73070,7
36102,36,44,37,Male,59458,18
36103,22,63,90,Female,43892,12
36104,37,51,75,Female,59540,11
36105,32,82,73,Male,75500,11
36106,35,19,45,Female,59843,9
36107,28,41,69,Female,68853,14
36108,18,33,56,Male,55102,8
36109,35,15,57,Female,56640,6
36110,35,54,4,Male,54982,15
36111,32,47,1,Female,33030,13
36112,62,42,85,Male,55087,7
36113,42,89,78,Female,40549,16
36114,26,47,38,Male,60065,11
36115,18,23,37,Female,22007,24
36116,64,38,38,Male,28188,20
36117,49,43,74,Female,47011,11
36118,54,58,32,Female,17885,8
36119,42,46,33,Male,75856,5
36120,35,52,96,Female,66474,10
36121,21,24,31,Male,66328,9
36122,40,57,36,Male,70771,3
36123,47,24,44,Male,63474,10
36124,40,29,51,Male,55947,14
36125,45,22,1,Female,64277,7
36126,52,70,52,Female,61943,16
36127,29,78,34,Male,45256,10
36128,53,59,45,Male,56036,9
36129,26,18,84,Female,37675,15
36130,18,53,56,Female,41630,5
36131,37,19,6,Female,64826,14
36132,33,72,63,Male,73765,7
36133,34,15,15,Female,82411,8
36134,46,38,54,Male,58877,17
36135,23,67,69,Male,42989,1
36136,62,63,66,Female,69153,16
36137,56,68,100,Female,63059,8
36138,30,31,33,Female,78725,18
36139,31,65,32,Male,25924,19
36140,40,15,33,Female,52107,9
36141,21,44,62,Female,44114,10
36142,29,62,92,Male,59889,13
36143,38,89,59,Male,61950,11
36144,27,45,57,Female,59162,6
36145,53,37,6,Female,66666,15
36146,28,36,31,Male,62311,10
36147,42,69,70,Female,48343,10
36148,32,40,64,Female,19423,13
36149,23,52,67,Female,51593,12
36150,46,50,38,Female,41591,11
36151,48,50,57,Male,55970,6
36152,48,45,37,Male,42907,16
36153,49,57,61,Male,12852,12
36154,42,42,71,Male,28465,15
36155,39,15,49,Male,53487,13
36156,18,48,56,Female,31658,15
36157,56,40,57,Female,32478,1
36158,20,62,58,Female,45333,17
36159,21,15,52,Female,48417,9
36160,27,73,39,Male,52161,1
36161,19,63,4,Male,38081,20
36162,31,42,56,Male,28477,3
36163,49,54,40,Male,38543,2
36164,28,52,65,Male,62508,12
36165,32,69,18,Male,64710,18
36166,30,62,58,Male,18044,6
36167,22,27,52,Female,60507,9
36168,45,46,55,Female,46958,10
36169,42,15,71,Female,45109,13
36170,35,34,65,Female,58094,15
36171,19,68,33,Female,30540,8
36172,53,27,2,Male,63781,11
36173,41,87,12,Female,43298,15
36174,38,15,81,Male,42140,3
36175,24,74,75,Male,38685,18
36176,18,24,66,Female,28799,14
36177,24,71,39,Female,46144,10
36178,39,80,21,Female,51748,18
36179,64,20,52,Female,71505,6
36180,33,59,70,Female,41859,22
36181,19,46,62,Female,39436,22
36182,29,15,50,Male,36312,13
36183,34,34,51,Male,22546,7
36184,37,43,35,Female,56701,6
36185,50,48,70,Female,67974,21
36186,30,67,77,Male,35139,15
36187,37,61,58,Male,38086,11
36188,31,57,51,Male,43712,4
36189,43,47,65,Female,55863,8
36190,27,44,62,Male,42666,11
36191,30,74,67,Male,28432,21
36192,45,79,33,Male,14999,22
36193,35,44,62,Female,23578,11
36194,27,48,82,Male,60737,6
36195,36,95,50,Female,58472,14
36196,26,19,100,Female,58065,10
36197,28,15,66,Male,22132,10
36198,30,43,39,Female,65022,9
36199,18,68,40,Female,58391,18
36200,30,15,26,Male,62653,12
36201,46,41,93,Male,85380,13
36202,23,64,31,Male,30000,15
36203,54,30,93,Female,43333,21
36204,40,53,42,Male,51639,11
36205,43,21,51,Female,62289,8
36206,31,34,82,Female,45680,5
36207,58,60,50,Female,58359,11
36208,59,43,67,Female,58634,23
36209,37,33,22,Male,69631,8
36210,32,79,76,Female,51032,10
36211,24,36,100,Male,38132,9
36212,25,48,78,Male,58686,12
36213,45,79,78,Male,63830,2
36214,43,38,32,Male,68651,22
36215,32,50,47,Female,62567,18
36216,34,48,3,Male,52179,9
36217,34,55,37,Female,73899,23
36218,38,95,34,Male,48427,13
36219,34,60,70,Male,41704,20
36220,24,36,30,Male,68144,17
36221,47,30,47,Female,68973,18
36222,28,49,71,Female,74543,16
36223,52,41,62,Male,30213,14
36224,29,44,27,Male,44715,13
36225,32,42,32,Female,38650,19
36226,52,48,10,Female,63198,19
36227,45,60,67,Female,61984,11
36228,39,38,55,Male,39657,14
36229,48,38,14,Male,34032,9
36230,18,34,63,Female,60457,8
36231,35,35,67,Female,22185,4
36232,31,56,72,Male,80344,13
36233,40,55,31,Male,52681,14
36234,51,17,58,Male,37037,10
36235,31,61,31,Female,44113,10
36236,31,67,45,Male,17871,3
36237,33,15,89,Female,41476,20
36238,36,63,53,Male,37158,14
36239,49,30,42,Male,42234,4
36240,53,83,56,Male,56053,12
36241,28,41,60,Male,36510,12
36242,42,65,34,Male,15170,7
36243,43,15,43,Female,50097,7
36244,22,48,64,Female,45869,5
36245,25,46,18,Female,38997,15
36246,19,16,34,Male,50863,9
36247,31,26,8,Male,39466,13
36248,54,63,61,Male,54610,14
36249,35,48,40,Female,54482,13
36250,18,29,37,Female,59393,14
36251,41,35,63,Female,48749,9
36252,46,57,51,Female,47489,5
36253,50,42,60,Female,13102,7
36254,47,54,53,Female,67969,10
36255,43,58,48,Male,14932,15
36256,48,35,1,Female,41169,14
36257,36,43,60,Male,60040,12
36258,39,38,65,Female,55370,12
36259,41,70,78,Female,82914,14
36260,40,29,39,Male,68496,12
36261,37,52,33,Male,43532,22
36262,32,40,19,Female,37218,24
36263,50,59,37,Male,63025,13
36264,50,34,50,Female,59308,9
36265,31,80,89,Female,56637,20
36266,32,89,7,Male,28612,11
36267,25,75,58,Female,62949,10
36268,66,82,54,Male,39908,12
36269,48,28,65,Female,40497,12
36270,35,57,38,Male,37105,7
36271,50,72,35,Male,34066,11
36272,39,61,71,Male,65260,11
36273,34,15,64,Female,55234,11
36274,18,80,33,Male,46554,7
36275,37,43,68,Female,48776,15
36276,54,53,46,Male,42860,11
36277,18,61,54,Male,45044,13
36278,43,40,68,Male,64247,17
36279,45,56,34,Male,55800,5
36280,28,48,36,Female,51343,15
36281,20,39,69,Female,28074,9
36282,43,59,25,Male,32562,12
36283,34,73,35,Male,69017,3
36284,46,44,5,Male,58687,12
36285,30,75,87,Male,28598,4
36286,30,62,29,Female,63931,17
36287,41,97,71,Male,32819,11
36288,31,75,51,Female,71692,15
36289,29,25,15,Female,55964,18
36290,28,40,60,Female,54042,16
36291,60,69,36,Female,53001,6
36292,38,39,33,Female,35640,5
36293,25,57,3,Male,44633,12
36294,30,15,41,Female,56780,8
36295,39,55,64,Female,40914,9
36296,24,65,40,Female,44249,6
36297,34,40,44,Male,49402,3
36298,52,53,23,Male,50986,11
36299,31,49,65,Female,61393,12
36300,37,15,44,Female,55900,18
36301,61,53,53,Male,45069,15
36302,18,30,43,Male,57509,10
36303,34,48,43,Male,40259,10
36304,27,33,51,Male,52408,11
36305,18,50,64,Female,29704,7
36306,28,74,81,Male,63291,14
36307,25,59,64,Male,71646,10
36308,34,66,67,Male,45680,1
36309,53,28,78,Female,52072,11
36310,56,51,26,Male,63487,7
36311,37,59,9,Male,36249,13
36312,54,36,61,Female,19978,13
36313,28,50,81,Male,68980,8
